Xnose1,Ynose1,Xnose2,Ynose2,Xneck1,Yneck1,Xneck2,Yneck2,XRshoulder1,YRshoulder1,XRshoulder2,YRshoulder2,XRelbow1,YRelbow1,XRelbow2,YRelbow2,XRwrist1,YRwrist1,XRwrist2,YRwrist2,XLShoulder1,YLShoulder1,XLShoulder2,YLShoulder2,XLelbow1,YLelbow1,XLelbow2,YLelbow2,XLwrist1,YLwrist1,XLwrist2,YLwrist2,XRhip1,YRhip1,XRhip2,YRhip2,XRknee1,YRknee1,XRknee2,YRknee2,XRankle1,YRankle1,XRankle2,YRankle2,XLhip1,YLhip1,XLhip2,YLhip2,XLknee1,YLknee1,XLknee2,YLknee2,XLankle1,YLankle1,XLankle2,YLankle2,XReye1,YReye1,XReye2,YReye2,XLeye1,YLeye1,XLeye2,YLeye2,XRear1,YRear1,XRear2,YRear2,XLear1,YLear1,XLear2,YLear2,DistNeckHip1,DistNeckHip2,DistNoseLWrist1,DistNoseRWrist1,DistNoseLKnee1,DistNoseRKnee1,DistLHipLWrist1,DistLHipRWrist1,DistRHipLWrist1,DistRHipRWrist1,DistLHipLKnee1,DistLHipRKnee1,DistRHipLKnee1,DistRHipRKnee1,DistNoseLWrist2,DistNoseRWrist2,DistNoseLKnee2,DistNoseRKnee2,DistLHipLWrist2,DistLHipRWrist2,DistRHipLWrist2,DistRHipRWrist2,DistLHipLKnee2,DistLHipRKnee2,DistRHipLKnee2,DistRHipRKnee2,Violence
40,56,152,48,40,80,160,72,24,80,144,64,16,112,136,88,0,0,0,0,64,80,184,72,72,112,184,112,0,0,176,136,32,136,144,104,0,0,0,0,0,0,0,0,64,136,168,128,0,0,0,0,0,0,0,0,40,56,144,40,48,56,152,40,32,56,0,0,56,56,168,40,60.92618485,56.56854249,157.7846634,0,0,0,112,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,56,152,48,40,80,160,72,24,80,144,64,8,120,136,88,16,144,120,88,64,80,184,72,72,112,184,112,0,0,176,136,48,152,144,112,0,0,0,0,0,0,0,0,64,144,168,128,0,0,0,0,0,0,0,0,40,56,144,40,48,56,152,40,32,56,0,0,56,56,168,40,68.35202996,56.56854249,157.7846634,86.16263691,0,0,112.2853508,79.19595949,128.996124,96.33275663,0,0,0,0,0,166.4692164,0,0,0,152.8397854,0,131.93938,0,0,0,0,1
40,64,152,48,48,80,168,72,24,80,144,64,16,112,136,88,0,0,0,0,64,80,184,72,72,112,184,112,80,128,176,136,32,136,144,112,0,0,0,0,0,0,0,0,64,144,168,128,0,0,0,0,0,0,0,0,40,56,144,40,48,56,152,40,32,56,0,0,56,56,168,40,65.96969001,56,153.8830725,0,0,0,112.2853508,0,144,0,0,0,0,0,107.6289924,0,0,0,88,0,65.96969001,0,0,0,0,0,1
48,64,152,48,48,80,168,72,24,80,144,64,16,120,136,88,16,144,0,0,64,88,184,72,72,112,184,112,80,128,176,136,24,136,152,112,0,0,0,0,0,0,0,0,64,144,168,128,0,0,0,0,0,0,0,0,40,56,144,40,48,56,160,40,40,64,0,0,56,56,168,40,65.96969001,56,146.860478,0,0,0,112.2853508,0,152,0,0,0,0,0,107.6289924,166.4692164,0,0,88,152.8397854,73.75635566,139.7139936,0,0,0,0,1
48,64,152,48,48,80,168,72,24,80,144,64,16,112,144,88,0,0,0,0,64,88,184,72,72,112,184,112,80,128,176,136,40,144,152,112,0,0,0,0,0,0,0,0,64,144,168,120,0,0,0,0,0,0,0,0,40,56,152,40,48,56,160,40,40,64,0,0,56,56,168,40,65.96969001,48,146.860478,0,0,0,112.2853508,0,136.2350909,0,0,0,0,0,107.6289924,0,0,0,88.36288814,0,73.75635566,0,0,0,0,0,1
48,64,152,48,48,80,168,72,24,80,144,64,16,120,144,88,0,0,0,0,64,88,184,72,72,112,184,112,80,128,176,136,48,152,152,112,0,0,0,0,0,0,0,0,72,152,168,120,0,0,0,0,0,0,0,0,40,56,152,40,48,56,160,40,40,64,0,0,56,56,168,40,75.89466384,48,146.860478,0,0,0,105.2235715,0,128.996124,0,0,0,0,0,107.6289924,0,0,0,88.36288814,0,73.75635566,0,0,0,0,0,1
48,64,152,40,48,80,168,72,24,80,144,64,16,120,144,88,16,136,0,0,64,80,184,72,72,112,184,112,80,128,192,128,32,128,152,112,0,0,0,0,0,0,0,0,64,136,176,128,0,0,0,0,0,0,0,0,40,64,0,0,48,64,160,40,40,64,0,0,56,64,168,40,58.24087911,56.56854249,157.5817248,0,0,0,128.2497563,0,160,0,0,0,0,0,113.7013632,166.4692164,0,0,96,160.1998752,73.75635566,138.101412,0,0,0,0,1
48,64,152,48,48,80,168,72,24,80,152,64,16,120,144,88,16,152,0,0,64,80,184,72,80,120,184,112,80,128,192,128,32,136,152,112,0,0,0,0,0,0,0,0,64,136,176,128,0,0,0,0,0,0,0,0,40,64,152,40,48,64,152,40,40,64,0,0,56,56,168,40,58.24087911,56.56854249,157.5817248,0,0,0,128.2497563,0,160.1998752,0,0,0,0,0,107.6289924,171.2074765,0,0,96,161.7899873,73.75635566,141.7603612,0,0,0,0,1
48,64,152,40,48,80,168,72,24,80,152,64,16,120,144,88,16,152,0,0,64,80,184,72,72,112,184,112,0,0,184,136,32,136,0,0,0,0,0,0,0,0,0,0,72,136,176,128,0,0,0,0,0,0,0,0,40,64,0,0,48,64,152,40,40,64,0,0,56,56,168,40,60.92618485,56.56854249,153.8830725,0,0,0,112,0,152,0,0,0,0,0,0,176.1817244,0,0,0,161.7899873,0,0,0,0,0,0,1
152,40,48,72,168,72,48,80,144,64,24,80,0,0,16,120,0,0,16,144,184,72,64,80,184,112,72,112,184,136,80,128,144,120,40,136,0,0,0,0,0,0,0,0,176,128,72,136,0,0,0,0,0,0,0,0,0,0,40,64,160,40,48,64,0,0,40,72,168,40,56,72,56.56854249,60.92618485,113.7013632,171.2074765,0,0,96,160.7980099,64.49806199,130.2305648,0,0,0,0,150.3063538,0,0,0,112,0,144,0,0,0,0,0,1
48,72,152,40,48,80,168,72,24,80,152,64,16,112,136,88,16,136,0,0,64,80,184,72,80,112,192,112,80,128,192,128,32,128,160,104,0,0,0,0,0,0,0,0,64,136,176,128,0,0,0,0,0,0,0,0,40,64,0,0,48,64,160,32,40,64,0,0,56,64,168,40,58.24087911,56.56854249,154.5056633,0,0,0,128.2497563,0,160,0,0,0,0,0,113.7013632,166.4692164,0,0,96,160.1998752,83.52245207,147.5127113,0,0,0,0,1
48,64,152,40,48,80,168,72,24,80,144,64,16,112,136,88,16,136,0,0,64,80,184,72,80,120,192,112,80,128,192,128,32,128,152,136,0,0,0,0,0,0,0,0,64,136,176,128,0,0,0,0,0,0,0,0,40,64,152,32,48,64,160,32,40,64,0,0,56,56,168,40,58.24087911,56.56854249,157.5817248,0,0,0,128.2497563,0,160,0,0,0,0,0,113.7013632,166.4692164,0,0,96,160.1998752,72.44308111,136,0,0,0,0,1
48,64,152,40,40,80,168,72,24,80,152,64,8,120,128,96,16,144,120,128,64,80,184,72,80,112,192,112,88,136,192,128,32,136,152,128,0,0,0,0,0,0,0,0,64,136,176,128,0,0,0,0,0,0,0,0,40,56,152,32,48,56,160,32,40,64,0,0,56,56,168,40,60.92618485,56.56854249,157.5817248,96.33275663,0,0,128.2497563,56.56854249,160.1998752,88.36288814,0,0,0,0,115.3776408,171.2074765,0,0,88.36288814,160.7980099,64.49806199,136.9379421,0,0,0,0,1
48,64,152,40,40,80,168,72,24,80,152,64,8,128,128,96,16,144,0,0,64,80,184,72,72,112,192,112,80,128,192,128,32,136,152,128,0,0,0,0,0,0,0,0,64,136,176,128,0,0,0,0,0,0,0,0,40,56,152,32,48,56,160,32,40,64,0,0,56,56,168,40,60.92618485,56.56854249,157.5817248,0,0,0,128.2497563,0,160.1998752,0,0,0,0,0,113.7013632,171.2074765,0,0,96,160.7980099,72,136.9379421,0,0,0,0,1
48,64,152,40,40,80,168,72,24,80,144,64,8,120,144,80,16,144,0,0,64,80,184,72,72,112,192,112,80,128,184,136,48,152,152,128,0,0,0,0,0,0,0,0,56,136,168,128,0,0,0,0,0,0,0,0,40,56,152,32,48,56,160,32,32,56,0,0,56,56,168,32,58.24087911,56,153.8830725,0,0,0,128,0,136.9379421,0,0,0,0,0,113.7013632,171.2074765,0,0,88,152.8397854,72,136.9379421,0,0,0,0,1
48,64,152,40,40,80,168,72,24,80,144,64,8,120,144,80,8,136,0,0,64,80,184,72,80,120,192,112,0,0,184,136,48,152,152,136,0,0,0,0,0,0,0,0,64,136,168,128,0,0,0,0,0,0,0,0,40,56,152,32,56,56,160,32,32,56,0,0,56,56,168,32,60.92618485,56,153.8830725,0,0,0,120,0,136.9379421,0,0,0,0,0,0,173.0664612,0,0,0,160.1998752,0,144,0,0,0,0,1
152,40,48,56,168,72,40,80,152,72,24,80,144,80,8,120,0,0,16,144,184,72,64,88,192,112,80,120,184,136,0,0,0,0,48,152,0,0,0,0,0,0,0,0,168,128,56,144,0,0,0,0,0,0,0,0,152,32,48,56,160,32,56,56,0,0,40,56,168,32,56,56,56,65.96969001,0,171.2074765,0,0,0,152.8397854,0,0,0,0,0,0,157.7846634,0,0,0,128.2497563,0,136.9379421,0,0,0,0,0,1
48,56,152,40,40,80,168,72,24,80,152,72,8,128,128,96,16,144,120,128,64,88,184,72,72,120,192,112,0,0,184,136,32,136,152,128,0,0,0,0,0,0,0,0,56,136,168,128,0,0,0,0,0,0,0,0,48,48,0,0,56,48,160,32,40,56,0,0,56,56,168,40,58.24087911,56,157.7846634,101.8233765,0,0,128,64.49806199,152,88.36288814,0,0,0,0,0,171.2074765,0,0,0,152.8397854,0,136.9379421,0,0,0,0,1
48,56,152,40,40,80,168,72,24,80,152,72,16,120,144,80,16,144,0,0,64,80,184,72,72,120,192,112,0,0,192,128,32,136,152,128,0,0,0,0,0,0,0,0,64,144,168,128,0,0,0,0,0,0,0,0,48,48,0,0,56,48,160,32,40,56,0,0,56,56,168,40,68.35202996,56,160.9968944,0,0,0,128.996124,0,160.1998752,0,0,0,0,0,0,171.2074765,0,0,0,152.8397854,0,136.9379421,0,0,0,0,1
152,40,48,56,168,72,40,80,152,72,24,80,128,96,16,120,0,0,16,144,184,72,64,80,192,112,72,112,192,128,80,128,152,128,32,136,0,0,24,136,0,0,0,0,168,128,56,136,0,0,0,0,0,0,0,0,152,32,48,48,160,32,56,48,0,0,40,48,168,40,56,48,56,58.24087911,113.7013632,171.2074765,0,160,88,152.8397854,72,136.9379421,0,144.222051,0,128.2497563,160.9968944,0,0,0,136.2350909,0,160.1998752,0,0,0,0,0,1
152,40,48,48,168,72,40,80,152,72,24,80,128,88,16,120,120,128,8,136,184,80,64,88,192,112,72,120,184,136,80,128,152,136,48,152,0,0,0,0,0,0,0,0,168,128,64,144,0,0,0,0,0,0,0,0,0,0,40,48,160,32,56,48,0,0,40,48,176,40,56,48,56,68.35202996,113.7013632,173.0664612,0,0,88,160.1998752,72.44308111,144,0,0,0,0,161.9876539,107.6289924,0,0,120.266371,58.24087911,136.9379421,75.89466384,0,0,0,0,1
152,40,48,48,168,72,48,80,152,72,24,80,144,80,16,120,0,0,16,144,184,80,64,88,192,112,72,120,192,128,80,128,0,0,40,144,0,0,0,0,0,0,0,0,176,128,64,144,0,0,0,0,0,0,0,0,152,32,40,48,160,32,48,48,0,0,32,48,176,40,56,48,56.56854249,65.96969001,113.7013632,171.2074765,0,0,96,160.7980099,0,0,0,0,0,0,164.7300823,0,0,0,128.996124,0,152.8397854,0,0,0,0,0,1
152,40,48,48,168,72,48,80,152,72,24,80,144,80,16,120,0,0,16,144,184,80,64,88,192,112,72,120,184,136,80,128,152,128,32,136,0,0,0,0,0,0,0,0,176,128,64,144,0,0,0,0,0,0,0,0,152,32,40,48,160,32,48,40,0,0,32,48,176,40,56,48,56.56854249,65.96969001,113.7013632,171.2074765,0,0,96,160.7980099,72,136.9379421,0,0,0,0,161.9876539,0,0,0,120.266371,0,152,0,0,0,0,0,1
160,40,48,48,168,72,48,80,152,72,24,80,128,96,8,120,0,0,16,136,184,80,64,88,192,112,72,120,192,128,80,128,0,0,24,136,0,0,0,0,0,0,0,0,176,128,64,144,0,0,0,0,0,0,0,0,152,32,40,40,160,32,48,40,0,0,32,48,176,40,56,48,56.56854249,65.96969001,118.92855,173.0664612,0,0,96,160.1998752,0,0,0,0,0,0,164.7300823,0,0,0,128.996124,0,168.1903683,0,0,0,0,0,1
160,40,40,48,168,72,40,80,152,72,24,80,128,96,8,120,120,128,8,136,184,80,64,88,192,112,72,120,184,136,0,0,152,128,48,152,0,0,0,0,0,0,0,0,168,128,72,152,0,0,0,0,0,0,0,0,152,32,40,40,160,32,48,40,0,0,32,48,176,40,56,48,56,78.79086241,0,179.7776404,0,0,0,160.1998752,0,144.222051,0,0,0,0,168.7601849,113.137085,0,0,113.137085,53.66563146,136.9379421,75.89466384,0,0,0,0,1
160,40,40,48,168,72,48,80,152,72,24,80,128,96,16,112,120,128,8,136,184,80,64,88,192,112,80,128,192,128,0,0,152,128,32,144,0,0,0,0,0,0,0,0,176,128,72,152,0,0,0,0,0,0,0,0,152,32,40,40,168,32,48,40,0,0,32,48,176,40,56,48,56.56854249,75.89466384,0,179.7776404,0,0,0,168.1903683,0,144.222051,0,0,0,0,171.7672844,113.137085,0,0,122.3764683,53.66563146,160.7980099,89.4427191,0,0,0,0,1
160,40,40,48,168,72,40,80,152,72,24,80,144,80,16,120,0,0,0,0,184,80,64,88,192,112,80,120,192,128,0,0,152,128,40,144,0,0,0,0,0,0,0,0,176,128,72,144,0,0,0,0,0,0,0,0,152,32,32,40,168,32,48,40,152,48,32,56,176,40,56,48,56.56854249,71.55417528,0,0,0,0,0,0,0,0,0,0,0,0,171.7672844,0,0,0,121.0619676,0,152.8397854,0,0,0,0,0,1
40,48,160,40,40,80,168,72,24,80,152,72,16,120,144,80,16,136,0,0,64,80,184,80,88,120,192,112,88,144,192,128,40,144,152,128,0,0,0,0,0,0,0,0,64,144,176,128,0,0,0,0,0,0,0,0,32,48,152,32,48,48,168,32,32,56,152,48,56,48,176,40,68.35202996,56.56854249,171.7672844,0,0,0,128.996124,0,152.8397854,0,0,0,0,0,126.4911064,173.0664612,0,0,89.4427191,160.1998752,65.96969001,136.2350909,0,0,0,0,1
160,40,40,48,168,72,40,80,152,72,24,80,128,88,16,120,120,128,16,144,184,80,64,80,192,112,88,112,192,128,88,136,144,128,32,144,0,0,0,0,0,0,0,0,168,128,72,136,0,0,0,0,0,0,0,0,152,32,32,48,168,32,40,48,152,48,0,0,176,40,56,48,56,64.49806199,120,177.6288265,0,0,80.39900497,152.8397854,56.56854249,128.996124,0,0,0,0,171.7672844,113.137085,0,0,120.266371,48.66210024,160.7980099,89.4427191,0,0,0,0,1
160,40,40,56,168,72,40,80,152,72,24,80,128,88,16,120,120,128,16,152,184,80,64,80,192,112,88,112,184,136,96,136,152,136,32,144,0,0,0,0,0,0,0,0,176,128,64,144,0,0,0,0,0,0,0,0,152,32,32,48,168,32,40,48,0,0,24,56,176,40,56,48,56.56854249,68.35202996,115.3776408,182.428068,0,0,80.39900497,161.7899873,56,136.9379421,0,0,0,0,164.7300823,107.6289924,0,0,120.266371,58.24087911,152.2103807,89.4427191,0,0,0,0,1
40,56,160,40,40,80,168,72,24,80,152,72,16,120,128,88,16,144,0,0,64,80,184,80,88,104,192,112,96,136,184,136,48,144,152,136,0,0,0,0,0,0,0,0,64,136,176,128,0,0,0,0,0,0,0,0,32,56,152,32,40,48,168,32,32,56,0,0,56,48,176,40,60.92618485,56.56854249,164.7300823,0,0,0,120,0,136.2350909,0,0,0,0,0,115.3776408,177.6288265,0,0,80.39900497,160.7980099,56,136.2350909,0,0,0,0,1
160,40,40,56,168,72,40,80,152,72,24,80,128,88,16,112,0,0,16,136,184,80,64,80,192,112,88,104,184,136,96,128,152,136,48,152,0,0,0,0,0,0,0,0,176,128,72,136,0,0,0,0,0,0,0,0,152,32,32,56,160,32,40,48,0,0,24,56,176,40,56,56,56.56854249,64.49806199,108.8117641,173.0664612,0,0,80,160.1998752,56.56854249,136,0,0,0,0,164.7300823,0,0,0,112,0,136.9379421,0,0,0,0,0,1
160,40,40,56,168,72,40,80,152,72,24,80,136,88,16,112,0,0,16,128,184,80,64,80,192,112,88,104,184,136,80,128,152,136,40,144,0,0,0,0,0,0,0,0,168,128,64,136,0,0,0,0,0,0,0,0,152,32,32,48,160,32,40,48,0,0,24,56,176,40,56,48,56,60.92618485,118.92855,168.7601849,0,0,88,152,72.44308111,136.2350909,0,0,0,0,164.7300823,0,0,0,120,0,144.222051,0,0,0,0,0,1
160,40,40,56,168,72,40,80,152,72,24,80,128,88,16,120,120,128,16,136,184,72,64,80,184,112,80,104,184,136,0,0,152,136,32,136,0,0,0,0,0,0,0,0,176,128,64,136,0,0,0,0,0,0,0,0,152,32,32,48,160,32,40,48,0,0,32,56,176,40,56,48,56.56854249,60.92618485,0,173.0664612,0,0,0,160.1998752,0,136,0,0,0,0,164.7300823,107.6289924,0,0,120,56.56854249,152,88.36288814,0,0,0,0,1
160,40,40,56,168,72,40,80,152,72,24,80,136,88,16,120,0,0,16,144,184,72,64,72,184,112,72,104,184,136,64,96,152,128,32,136,0,0,0,0,0,0,0,0,168,128,64,136,0,0,0,0,0,0,0,0,152,32,32,48,160,32,40,48,0,0,32,56,176,40,56,48,56,60.92618485,111.1395519,177.6288265,0,0,108.8117641,152.8397854,93.63759929,136.9379421,0,0,0,0,164.7300823,0,0,0,120,0,152,0,0,0,0,0,1
152,40,40,56,168,72,40,80,152,72,24,80,136,88,16,120,0,0,16,144,184,72,64,80,184,112,72,112,184,136,64,112,152,120,16,136,0,0,0,0,0,0,0,0,168,120,64,136,0,0,0,0,0,0,0,0,152,32,32,48,160,32,40,48,0,0,32,56,176,40,56,48,48,60.92618485,113.7013632,171.2074765,0,0,104.3072385,153.8830725,88.36288814,138.101412,0,0,0,0,164.7300823,0,0,0,120,0,168,0,0,0,0,0,1
152,40,40,48,168,72,40,72,152,72,24,80,136,88,24,112,0,0,0,0,184,72,64,72,184,112,72,112,184,136,56,120,152,120,40,128,0,0,0,0,0,0,0,0,168,128,64,128,0,0,0,0,0,0,0,0,152,32,32,48,160,32,40,40,0,0,32,56,176,40,56,48,56,60.92618485,124.9639948,0,0,0,112.2853508,0,96,0,0,0,0,0,168.7601849,0,0,0,120.266371,0,144.222051,0,0,0,0,0,1
152,40,32,48,168,72,40,80,152,72,24,80,128,96,32,120,120,128,0,0,184,80,64,80,192,112,80,104,184,136,80,120,152,112,56,144,0,0,0,0,0,0,0,0,168,120,72,144,0,0,0,0,0,0,0,0,152,32,24,40,160,32,40,40,0,0,32,56,176,40,56,40,48,71.55417528,107.6289924,0,0,0,88,0,72.44308111,0,0,0,0,0,175.6359872,118.92855,0,0,112.2853508,50.59644256,128.2497563,65.96969001,0,0,0,0,1
152,40,32,48,168,72,40,72,152,72,24,80,128,96,16,112,120,128,24,120,184,80,64,80,192,112,72,112,192,128,0,0,152,112,32,136,0,0,0,0,0,0,0,0,168,120,72,144,0,0,0,0,0,0,0,0,152,32,32,40,160,32,40,40,0,0,24,48,176,40,48,40,48,78.79086241,0,150.9436981,0,0,0,144,0,128.2497563,0,0,0,0,178.8854382,118.92855,0,0,121.0619676,50.59644256,160.1998752,88.36288814,0,0,0,0,1
152,40,32,56,168,72,40,80,152,72,24,80,128,96,16,112,120,128,16,144,184,80,56,80,192,112,72,104,184,128,0,0,152,112,24,128,0,0,0,0,0,0,0,0,168,120,72,136,0,0,0,0,0,0,0,0,152,32,32,48,160,32,40,48,0,0,24,56,176,40,48,48,48,64.49806199,0,171.2074765,0,0,0,153.8830725,0,139.7139936,0,0,0,0,168.1903683,113.7013632,0,0,112.2853508,48.66210024,160,96,0,0,0,0,1
152,40,32,48,168,72,40,80,152,72,24,80,128,96,16,120,120,128,16,128,184,80,56,80,192,112,80,104,184,128,0,0,152,112,0,0,0,0,0,0,0,0,0,0,168,120,72,144,0,0,0,0,0,0,0,0,152,32,24,48,160,32,40,48,0,0,24,56,176,40,48,48,48,71.55417528,0,161.9876539,0,0,0,152.2103807,0,136.9379421,0,0,0,0,171.7672844,118.92855,0,0,113.137085,50.59644256,0,0,0,0,0,0,1
152,40,32,48,168,72,40,80,152,72,16,80,128,96,16,112,120,128,16,136,184,80,56,80,192,112,72,112,192,128,48,128,152,112,32,144,0,0,0,0,0,0,0,0,176,128,72,144,0,0,0,0,0,0,0,0,152,32,24,48,160,32,40,48,0,0,24,56,176,40,48,48,56.56854249,71.55417528,136.2350909,166.4692164,0,0,128,160.1998752,105.2235715,138.101412,0,0,0,0,178.8854382,118.92855,0,0,121.0619676,50.59644256,160.7980099,89.4427191,0,0,0,0,1
152,40,32,56,168,72,40,80,152,72,16,80,128,88,16,120,120,128,32,128,184,80,56,80,192,112,72,112,184,128,0,0,152,112,56,152,0,0,0,0,0,0,0,0,168,120,72,144,0,0,0,0,0,0,0,0,152,32,24,48,160,32,32,48,0,0,24,56,176,40,48,48,48,71.55417528,0,148.8086019,0,0,0,136.2350909,0,121.0619676,0,0,0,0,168.1903683,113.7013632,0,0,113.137085,50.59644256,130.2305648,68.35202996,0,0,0,0,1
152,40,32,48,168,72,40,80,152,72,16,80,128,96,24,112,120,128,32,120,184,80,56,80,184,112,72,112,184,136,48,120,152,112,48,152,0,0,0,0,0,0,0,0,168,128,72,144,0,0,0,0,0,0,0,0,152,32,24,48,160,32,40,40,0,0,24,56,176,40,48,48,56,71.55417528,131.2097557,144.222051,0,0,120.266371,136.2350909,104.3072385,120.266371,0,0,0,0,175.6359872,118.92855,0,0,112.2853508,50.59644256,136.9379421,75.89466384,0,0,0,0,1
152,40,32,56,168,72,32,80,152,72,16,80,128,96,16,120,120,128,16,152,184,80,56,80,184,112,72,112,184,136,0,0,152,128,16,144,0,0,0,0,0,0,0,0,168,128,64,128,0,0,0,0,0,0,0,0,152,32,24,48,160,32,32,48,0,0,24,56,176,40,48,48,56,57.68882041,0,176.1817244,0,0,0,153.8830725,0,138.101412,0,0,0,0,171.7672844,113.7013632,0,0,120.266371,56,168.1903683,105.2235715,0,0,0,0,1
152,40,32,56,168,72,32,80,152,72,16,80,128,96,16,120,120,128,0,0,184,80,56,80,184,112,64,120,184,136,0,0,152,128,0,0,0,0,0,0,0,0,0,0,168,128,40,144,0,0,0,0,0,0,0,0,152,32,24,48,160,32,32,48,0,0,24,56,176,40,48,48,56,64.49806199,0,0,0,0,0,0,0,0,0,0,0,0,171.7672844,113.7013632,0,0,144.222051,81.58431222,0,0,0,0,0,0,1
152,40,24,56,168,72,32,80,152,72,16,80,128,96,16,120,120,128,0,0,184,80,56,80,184,112,64,120,184,136,0,0,152,112,0,0,0,0,0,0,0,0,0,0,168,128,64,144,0,0,0,0,0,0,0,0,152,32,24,48,160,32,32,48,0,0,16,56,176,40,48,48,56,71.55417528,0,0,0,0,0,0,0,0,0,0,0,0,178.8854382,120,0,0,120.266371,58.24087911,0,0,0,0,0,0,1
152,40,24,56,168,72,32,80,152,72,16,80,128,96,16,96,120,128,0,0,184,80,56,80,184,112,64,120,184,136,72,128,152,112,0,0,0,0,0,0,0,0,0,0,168,128,0,0,0,0,0,0,0,0,0,0,0,0,24,48,160,40,32,48,0,0,16,56,176,40,40,48,56,0,118.92855,0,0,0,96,0,81.58431222,0,0,0,0,0,178.8854382,120,0,0,0,0,0,0,0,0,0,0,1
152,40,24,56,168,72,40,80,152,64,24,80,128,96,32,112,120,128,0,0,184,80,56,80,184,112,64,120,184,136,72,128,152,128,32,136,0,0,0,0,0,0,0,0,168,128,56,136,0,0,0,0,0,0,0,0,0,0,24,48,160,40,32,48,0,0,16,56,176,40,40,48,56,58.24087911,118.92855,0,0,0,96,0,80,0,0,0,0,0,178.8854382,120,0,0,128,64.49806199,152,88.36288814,0,0,0,0,1
152,40,24,56,168,72,40,80,152,64,24,80,128,96,24,104,120,128,32,104,184,80,56,80,184,112,64,120,184,136,0,0,152,128,32,136,0,0,0,0,0,0,0,0,168,128,64,136,0,0,0,0,0,0,0,0,0,0,24,48,160,40,32,48,0,0,24,56,176,40,40,48,56,60.92618485,0,136,0,0,0,138.101412,0,122.3764683,0,0,0,0,178.8854382,120,0,0,120,56.56854249,152,88.36288814,0,0,0,0,1
160,40,24,56,168,72,32,80,152,64,16,80,128,96,24,104,120,128,32,104,184,80,56,72,184,112,64,104,184,136,40,104,152,128,32,136,0,0,0,0,0,0,0,0,168,128,56,128,0,0,0,0,0,0,0,0,152,32,24,48,160,40,32,48,0,0,24,56,176,40,40,48,56,53.66563146,136,143.1083506,0,0,130.2305648,138.101412,114.5425685,122.3764683,0,0,0,0,178.8854382,120,0,0,128.2497563,64,152,88.36288814,0,0,0,0,1
160,40,24,56,168,72,32,72,152,64,16,80,128,96,0,0,120,128,0,0,184,80,56,80,184,112,64,112,184,136,0,0,152,128,32,128,0,0,0,0,0,0,0,0,168,128,56,128,0,0,0,0,0,0,0,0,152,32,24,48,160,32,32,48,0,0,16,56,176,40,40,48,56,60.92618485,0,0,0,0,0,0,0,0,0,0,0,0,178.8854382,120,0,0,128.2497563,64,152.2103807,88,0,0,0,0,1
160,40,24,48,168,72,32,72,152,64,16,64,128,96,8,88,120,128,0,0,184,80,56,80,184,112,64,104,184,136,40,104,152,128,40,128,0,0,0,0,0,0,0,0,168,128,56,128,0,0,0,0,0,0,0,0,152,40,24,48,160,40,32,48,0,0,16,48,176,40,40,48,56,60.92618485,136,0,0,0,130.2305648,0,114.5425685,0,0,0,0,0,182.6033954,124.9639948,0,0,128.2497563,64,144.222051,80,0,0,0,0,1
24,48,160,40,32,72,168,72,16,72,152,64,8,96,128,96,24,104,120,128,48,72,184,80,56,104,184,112,32,104,184,136,16,120,152,128,0,0,0,0,0,0,0,0,40,128,168,128,0,0,0,0,0,0,0,0,24,48,152,40,32,48,160,40,16,48,0,0,40,48,176,40,56.56854249,56,182.6033954,124.9639948,0,0,144.222051,80,168.7601849,104.3072385,0,0,0,0,143.1083506,150.3063538,0,0,138.101412,145.9863007,122.3764683,130.2305648,0,0,0,0,1
160,48,32,48,168,72,32,72,152,64,16,80,128,96,8,104,120,128,24,112,184,80,48,72,184,112,56,104,184,136,32,104,152,112,16,128,0,0,0,0,0,0,0,0,168,120,48,128,0,0,0,0,0,0,0,0,152,40,24,48,168,40,0,0,0,0,16,56,176,40,40,48,48,58.24087911,139.7139936,150.3063538,0,0,136.9379421,144.222051,120.266371,128,0,0,0,0,175.6359872,118.92855,0,0,136.2350909,72,168.1903683,104,0,0,0,0,1
24,56,160,48,32,80,168,72,8,80,152,64,8,104,136,88,24,112,0,0,48,72,184,80,56,112,184,112,32,112,184,136,16,128,152,112,0,0,0,0,0,0,0,0,48,128,168,120,0,0,0,0,0,0,0,0,24,48,152,40,32,48,168,40,16,56,0,0,40,48,176,40,50.59644256,48,178.8854382,0,0,0,136.2350909,0,168.1903683,0,0,0,0,0,143.1083506,150.3063538,0,0,136.2350909,144.222051,120,128,0,0,0,0,1
160,48,24,56,168,72,24,80,152,64,8,88,136,88,8,112,0,0,16,120,184,80,48,72,184,112,56,112,184,136,0,0,152,112,0,0,0,0,0,0,0,0,0,0,168,128,56,128,0,0,0,0,0,0,0,0,152,40,24,48,160,40,32,48,0,0,16,56,176,40,40,48,56,57.68882041,0,160.9968944,0,0,0,152.2103807,0,136.2350909,0,0,0,0,178.8854382,0,0,0,128.2497563,0,0,0,0,0,0,0,1
